id,images,name,description,grade,quantity,price,upload_date,purchase_date,sales_status,buyer_id,category_id,seller_id,origin_url
11,"https://img2.joongna.com/cafe-article-data/live/2025/02/19/1096390961/1739952169670_000_1907b_main.PNG,https://img2.joongna.com/cafe-article-data/live/2025/02/19/1096390961/1739952169671_001_qA9g3.jpg,https://img2.joongna.com/cafe-article-data/live/2025/02/19/1096390961/1739952169671_002_thlr3.jpg,https://img2.joongna.com/cafe-article-data/live/2025/02/19/1096390961/1739952169671_003_ZFQl0.jpg",컨벤션 오븐 05 업소용,"
제빵용 업소용으로 오븐기 이고요
작동 잘 됩니디~  업종을 바꾸게 되어 팝니다
청소하시면서 사용 하셔야 해서  싸게 내놔요~ 
엘베 있고  오셔서 직접 가져가셔야 하세요~ 
처음에 120 까지 올렸었는데 많이 내렸습니다
싸게 내놨을때 고민하지 마시고 후다닥 빠르게 챙겨 가세요  
남양주 삼패 입니다 

자세한문의  010- 육2오7-03사사  입니다~

반품 어렵습니다. 신중하게 생각하고 연락 부탁드립니다.
거래희망지역
양정동
",중고,1,850000,2025-02-19 17:02:29,,available,,1,,https://web.joongna.com/product/201867316
12,https://img2.joongna.com/media/original/2025/01/22/1737531221085daj_QsAI7.jpg,컨벤션 전기오븐기업소용오븐기,"
상품명 : 컨벤션 전기오븐기/업소용오븐기

후드까지 포함하여 드리고 깨끗하게 썼습니다.

가격협의 가능합니다.
거래희망지역
곤지암읍
신둔면
도척면
",중고,1,5000000,2025-03-28 17:20:56,,available,,1,,https://web.joongna.com/product/199349878
13,"https://img2.joongna.com/cafe-article-data/live/2025/01/12/1092369193/1736671319442_000_hjUpI_main.jpeg,/cafe-article-data/live/2025/01/12/1092369193/1736671319442_001_xQejP.jpeg,/cafe-article-data/live/2025/01/12/1092369193/1736671319443_002_PPTVQ.jpeg,/cafe-article-data/live/2025/01/12/1092369193/1736671319443_003_T2gCM.jpeg,/cafe-article-data/live/2025/01/12/1092369193/1736671319443_004_sU6pW.jpeg,/cafe-article-data/live/2025/01/12/1092369193/1736671319443_005_UbzmA.jpeg",뉴럭셀 컨벤션 오븐,"





 
 
 
 

새로운 오븐을 구매하게되어서 판매
합니다
당시 홈베이킹 할 수 있는 가성비 좋은 컨벤션 오븐을 찾았는데 너무 잘 썼구요
집에서 전문적인 베이킹 연습하기엔 이만한 오븐이 없을거예요.
컨벤션 기능이 있어서 에어프라이기 대체로도 사용 가능합니다!
구성품은 팬 2개, 식힘망 2개입니다.

오븐이 무거워서 직접 가지러 오셔야해요!
거래희망지역
구포제1동
",중고,1,100000,2025-01-12 17:41:51,,available,,1,,https://web.joongna.com/product/198394237
14,"https://img2.joongna.com/media/original/2023/01/05/1672911787096WV8_jZ3PA.jpg,https://img2.joongna.com/media/original/2023/01/05/1672911787097Wvn_6Fl7w.jpg,https://img2.joongna.com/media/original/2023/01/05/1672911787097Hy1_5oeU6.jpg,https://img2.joongna.com/media/original/2023/01/05/1672911787097plx_qrGmY.jpg,https://img2.joongna.com/media/original/2023/01/05/1672911787098gnv_LVFds.jpg,https://img2.joongna.com/media/original/2023/01/05/1672911787098vwE_Usf9j.jpg,https://img2.joongna.com/media/original/2023/01/05/1672911787098Rep_3Jhok.jpg,https://img2.joongna.com/media/original/2023/01/05/1672911787101dEG_rB53W.jpg",컨벤션오븐 엘로마,"
대전 쪽지주세요
",중고,1,1400000,2024-09-19 19:38:04,,available,,1,,https://web.joongna.com/product/88818861
15,"https://img2.joongna.com/media/original/2024/04/26/1714096576367Duo_BEIFW.jpg,https://img2.joongna.com/media/original/2024/04/26/17140965763674iT_xKfYW.jpg,https://img2.joongna.com/media/original/2024/04/26/1714096576367wCl_mQGgg.jpg",라이녹스컨벤션오븐sce042m,"
상태확인후 직접 가져가야함
거래희망지역
부개3동
",중고,1,300000,2024-04-26 11:05:27,,available,,1,,https://web.joongna.com/product/165171355
16,"https://img2.joongna.com/cafe-article-data/live/2024/04/08/1049853972/1712561527611_000_iphHw_main.jpeg,/cafe-article-data/live/2024/04/08/1049853972/1712561527611_001_J1wes.jpeg",대신전기산업 컨벤션오븐 DSSO050EL,"





 
 
 
대신전기산업 컨벤션오븐 입니다

상태좋습니다

DSSO-050EL

문의 010 9240 3004
거래희망지역
선구동
",중고,1,2100000,2024-04-08 16:31:59,,available,,1,,https://web.joongna.com/product/162804117
17,https://img2.joongna.com/media/original/2024/12/19/17346094274133rG_erUjs.jpg,컨벤션오븐,"
잘구워집니다. 가게 정리하며 내놓습니다.
거래희망지역
이백면
",중고,1,190000,2025-01-20 05:51:35,,available,,1,,https://web.joongna.com/product/196157471
18,"https://img2.joongna.com/cafe-article-data/live/2025/03/26/1100270247/1742965913264_000_1wiNV_main.jpeg,/cafe-article-data/live/2025/03/26/1100270247/1742965913264_001_86J5x.jpeg,/cafe-article-data/live/2025/03/26/1100270247/1742965913264_002_RtqOh.jpeg,/cafe-article-data/live/2025/03/26/1100270247/1742965913265_003_lBijE.jpeg,/cafe-article-data/live/2025/03/26/1100270247/1742965913265_004_DmqA6.jpeg,/cafe-article-data/live/2025/03/26/1100270247/1742965913265_005_sH96F.jpeg,/cafe-article-data/live/2025/03/26/1100270247/1742965913265_006_JEo5e.jpeg,/cafe-article-data/live/2025/03/26/1100270247/1742965913265_007_Ujaxy.jpeg",제빵용품 업소용 컨벤션 오븐 제과오븐 제과 진열대,"





제빵 컨벤션 오븐 5단 1,500,000원
(30만원 상당 받침대, 제과 오븐트레이, 트레이받침대 다 드려요)
제과 진열함 각 30,000원
(오픈형 뚜껑, 중간 받침대, 받침대 세트, 24세트 일괄 판매, 거의 미사용, 낱개는 판매 하지 않습니다.)
제빵 음료 쇼케이스 200,000원

업종 변경으로 싸게 드립니다.
오셔서 해체 및 가져 가셔야 하고요
상태 좋습니다.
전체 구매시 내고 가능 합니다.
",중고,1,1500000,2025-03-26 14:11:19,,available,,1,,https://web.joongna.com/product/205235442
19,"https://img2.joongna.com/cafe-article-data/live/2025/01/08/1091917931/1736315041423_000_W4pwh_main.jpg,/cafe-article-data/live/2025/01/08/1091917931/1736315041423_001_UlXRi.jpg",급매유니버셜 컨벤션 오븐 6매 파격가,"





정상작동
판매가150만원. 내고x 
운반은 직접하셔야 합니다


010 4721 구칠삼일

 
 
 
 
거래희망지역
미사1동
",중고,1,1500000,2025-01-08 14:43:51,,available,,1,,https://web.joongna.com/product/198006727
20,"https://img2.joongna.com/media/original/2024/06/24/1719233560506hfj_Oncug.jpg,https://img2.joongna.com/media/original/2024/06/24/17192335605065qG_VqWjd.jpg,https://img2.joongna.com/media/original/2024/06/24/1719233560506cR2_2QujR.jpg,https://img2.joongna.com/media/original/2024/06/24/1719233560507Lw5_4y8rU.jpg,https://img2.joongna.com/media/original/2024/06/24/17192335605078mA_Ke1Zh.jpg,https://img2.joongna.com/media/original/2024/06/24/1719233560507SF7_KKuEm.jpg,https://img2.joongna.com/media/original/2024/06/24/1719233560507Sqv_jQH3O.jpg",전기 오븐기,"
모    델      BS-1265-OT
색    상      블랙
용    량      6L
상태는 양호하며 필요하신분은 연락주세요^^
거래희망지역
고등동
",중고,1,20000,2025-03-27 20:20:54,,available,,2,,https://web.joongna.com/product/173702845
21,"https://img2.joongna.com/media/original/2025/03/28/1743153260264t2g_UUQ4v.jpg,https://img2.joongna.com/media/original/2025/03/28/1743153260265ikU_cZfSN.jpg,https://img2.joongna.com/media/original/2025/03/28/1743153260265yOC_CYDHp.jpg",전기미니오븐,"
미사용 새것
단순개봉
2만5천 배송비 별도 입니다~
",새상품,1,30000,2025-03-28 18:17:03,,available,,2,,https://web.joongna.com/product/205453302
22,"https://img2.joongna.com/cafe-article-data/live/2025/03/11/1098550374/1741620724870_000_DTU3Q_main.PNG,https://img2.joongna.com/cafe-article-data/live/2025/03/11/1098550374/1741620724870_001_yVgmn.PNG,https://img2.joongna.com/cafe-article-data/live/2025/03/11/1098550374/1741620724870_002_rJffv.PNG,https://img2.joongna.com/cafe-article-data/live/2025/03/11/1098550374/1741620724870_003_66tX6.PNG,https://img2.joongna.com/cafe-article-data/live/2025/03/11/1098550374/1741620724870_004_XKMls.PNG",35리터 모던하임 에어프라이어 전기오븐 택포,"
가격 : 23,000원 (택배비 포함)

작동법이 쉬워서 기계치인분들도 다루기 쉽습니다.
",중고,1,23000,2025-03-31 00:18:46,,available,,2,,https://web.joongna.com/product/203723153
23,"https://img2.joongna.com/cafe-article-data/live/2025/03/31/1100755089/1743369667441_000_N9hUs_main.jpg,/cafe-article-data/live/2025/03/31/1100755089/1743369667441_001_cub1h.jpg,/cafe-article-data/live/2025/03/31/1100755089/1743369667441_002_4UYK8.jpg,/cafe-article-data/live/2025/03/31/1100755089/1743369667441_003_O1LD5.jpg,/cafe-article-data/live/2025/03/31/1100755089/1743369667441_004_jaR26.jpg,/cafe-article-data/live/2025/03/31/1100755089/1743369667441_005_FvJbx.JPG,/cafe-article-data/live/2025/03/31/1100755089/1743369667441_006_mYFo7.jpg,/cafe-article-data/live/2025/03/31/1100755089/1743369667441_007_oRvaG.jpg",일렉트로룩스 콤비스티머6단 20단 컴벡션 전기오븐 새,"





일렉트로룩스 콤비스티머6단, 20단 컴벡션 전기오븐 새제품 팝니다

품 명 : 일렉트로룩스 6단 오븐
용 도 : 업소용 카페용 , 제과전문점 등등
원 산 지 : 이탈리아
전기용량 : 380V.3+N , 50/60HZ / 10.1kW
기 능 : 스티머 6단 컴벡션
출 고 지: 경기 곤지암
판 매 가 :6 단---- 450만원(설치비 운반비 별도 )
               20단--- 1950 만원(설치비 운반비 별도 )
연 락 처 : 010-3234-2188

1, 일렉트로룩스 6단 콤비스티머 컴벡션 오븐 새제품입니다

파레트 보관상품이며 한번도 사용 안한 새제품입니다

전국 A/S는 한국 일렉트로룩스에서 가능하고 직거래로 싸게 정리합니다
새제품 450만원 받습니다 

2.  일랙트로룩스 콤비스티머 20단컨백션 대형 전기오븐
   24년형이며 이탈리아제조 정품 새제품입니다.
스팀기능, 자동청소,습도조절, 메뉴얼조리 가능합니다
1950 만원에드립니다
연락주세요 010-3234-2188
",새상품,1,4500000,2025-03-31 06:20:57,,available,,2,,https://web.joongna.com/product/205661101
24,"https://img2.joongna.com/media/original/2024/12/06/17334455017565u0_2SjaI.jpg,https://img2.joongna.com/media/original/2024/12/06/1733445501756OcX_Z3dvy.jpg,https://img2.joongna.com/media/original/2024/12/06/17334455017562Ix_FPM5l.jpg,https://img2.joongna.com/media/original/2024/12/06/1733445501757Nug_kxcgN.jpg,https://img2.joongna.com/media/original/2024/12/06/1733445501757DCu_LgxHm.jpg,https://img2.joongna.com/media/original/2024/12/06/1733445501757bhx_df4SD.jpg",라이녹스 콤비스티머 6단 컨벡션오븐 컴팩트 직스팀 전기,"
온라인스토어www.okfrozen.com
(마트/시설/정육/ 쇼케이스 육절기 진공기 골절기 전문)
상태 A
 A/S 3개월
 (A/S 발생 시 지역 거래처로 진행)

지방 거래 환영(전국)
지방 거래 시
 (작동 영상 채증하여 동영상 보내드립니다)

문의 010 9906 8898
운반 별도(용달화물) 거리비례하여 운반비
거래희망지역
양정동
와부읍
",중고,1,2000000,2025-03-27 10:05:17,,available,,2,,https://web.joongna.com/product/194797857
25,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100654197/1743285338942_000_cu4VS_main.jpg,/cafe-article-data/live/2025/03/30/1100654197/1743285338942_001_Z8AY7.jpg,/cafe-article-data/live/2025/03/30/1100654197/1743285338942_002_qMpMa.jpg,/cafe-article-data/live/2025/03/30/1100654197/1743285338942_003_gryHd.jpg,/cafe-article-data/live/2025/03/30/1100654197/1743285338943_004_C9pVz.jpg,/cafe-article-data/live/2025/03/30/1100654197/1743285338943_005_oI1dM.JPG,/cafe-article-data/live/2025/03/30/1100654197/1743285338943_006_s3c9I.jpg,/cafe-article-data/live/2025/03/30/1100654197/1743285338943_007_KknDe.jpg",일렉트로룩스 콤비스티머6단 20단 컴벡션 전기오븐 새,"





일렉트로룩스 콤비스티머6단, 20단 컴벡션 전기오븐 새제품 팝니다

품 명 : 일렉트로룩스 6단 오븐
용 도 : 업소용 카페용 , 제과전문점 등등
원 산 지 : 이탈리아
전기용량 : 380V.3+N , 50/60HZ / 10.1kW
기 능 : 스티머 6단 컴벡션
출 고 지: 경기 곤지암
판 매 가 :6 단---- 450만원(설치비 운반비 별도 )
               20단--- 1950 만원(설치비 운반비 별도 )
연 락 처 : 010-3234-2188

1, 일렉트로룩스 6단 콤비스티머 컴벡션 오븐 새제품입니다

파레트 보관상품이며 한번도 사용 안한 새제품입니다

전국 A/S는 한국 일렉트로룩스에서 가능하고 직거래로 싸게 정리합니다
새제품 450만원 받습니다 

2.  일랙트로룩스 콤비스티머 20단컨백션 대형 전기오븐
   24년형이며 이탈리아제조 정품 새제품입니다.
스팀기능, 자동청소,습도조절, 메뉴얼조리 가능합니다
1950 만원에드립니다
연락주세요 010-3234-2188
",새상품,1,4500000,2025-03-30 06:55:31,,available,,2,,https://web.joongna.com/product/205572747
26,"https://img2.joongna.com/cafe-article-data/live/2025/03/28/1100463649/1743124887764_000_8dS2c_main.jpg,/cafe-article-data/live/2025/03/28/1100463649/1743124887764_001_pcY4k.jpg,/cafe-article-data/live/2025/03/28/1100463649/1743124887764_002_rGoDO.jpg,/cafe-article-data/live/2025/03/28/1100463649/1743124887764_003_5qcfo.jpg,/cafe-article-data/live/2025/03/28/1100463649/1743124887764_004_YZrDr.jpg,/cafe-article-data/live/2025/03/28/1100463649/1743124887764_005_z95WD.jpg,/cafe-article-data/live/2025/03/28/1100463649/1743124887765_006_k3Otr.jpg,/cafe-article-data/live/2025/03/28/1100463649/1743124887765_007_ctGqr.jpg",판매업소용 전기오븐 우녹스오븐 생선구이,"












450*500*500 우녹스 3단오븐 
사용감 아주적음
직거래 택배거래 
남양주시
90만
",중고,1,2000,2025-03-28 10:21:08,,available,,2,,https://web.joongna.com/product/205405586
27,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100669581/1743298833495_000_L2mAD_main.jpg,/cafe-article-data/live/2025/03/30/1100669581/1743298833495_001_EUBuo.jpg,/cafe-article-data/live/2025/03/30/1100669581/1743298833496_002_cWz9E.jpg,/cafe-article-data/live/2025/03/30/1100669581/1743298833496_003_FqqKb.jpg,/cafe-article-data/live/2025/03/30/1100669581/1743298833496_004_ErQgZ.jpg,/cafe-article-data/live/2025/03/30/1100669581/1743298833496_005_qMzkJ.jpg,/cafe-article-data/live/2025/03/30/1100669581/1743298833496_006_9ms8H.jpg,/cafe-article-data/live/2025/03/30/1100669581/1743298833496_007_spTeV.jpg",판매업소용 전기오븐 우녹스오븐 생선구이,"












450*500*500 우녹스 3단오븐 
사용감 아주적음
직거래 택배거래 
남양주시
90만
",중고,1,2000,2025-03-30 10:40:20,,available,,2,,https://web.joongna.com/product/205586836
28,"https://img2.joongna.com/media/original/2025/03/29/1743219910950l8O_c3YuX.jpg,https://img2.joongna.com/media/original/2025/03/29/1743219910951tHY_gc4yk.jpg,https://img2.joongna.com/media/original/2025/03/29/17432199109514QA_sA3ZD.jpg,https://img2.joongna.com/media/original/2025/03/29/1743219910951cKn_O0FCF.jpg",우성 2단 전기피자오븐 940피자오븐 판매합니다,"
사용 많이 안한 제품이어서 
내외관 깔끔하며 
작동상태도 좋습니다
2번 사진(작동테스트) 첨부합니다.
거래후에는 반품 환불 교환 등 불가합니다
거래희망지역
권선1동
",중고,1,450000,2025-03-29 12:45:49,,available,,2,,https://web.joongna.com/product/205512568
29,"https://img2.joongna.com/cafe-article-data/live/2025/03/28/1100450688/1743116964253_000_uXyVc_main.jpg,/cafe-article-data/live/2025/03/28/1100450688/1743116964253_001_ckYDw.jpg,/cafe-article-data/live/2025/03/28/1100450688/1743116964253_002_ZLhcu.jpg,/cafe-article-data/live/2025/03/28/1100450688/1743116964253_003_FcijT.jpg,/cafe-article-data/live/2025/03/28/1100450688/1743116964253_004_zuh66.jpg",대신 전기오븐피자오븐 DS102 베이커리 업소용 홈,"





대신 전기오븐(피자오븐) DS102 베이커리 업소용 홈파티용
20년식 
사이즈는
950*525*525
2칸
220볼트 단상 4.7kw
사용감 많이 없고 작동 이상없습니다 
70만원입니다
경기도 광주
연락처는
010-5260-9562
거래희망지역
초월읍
",중고,1,700000,2025-03-28 08:08:57,,available,,2,,https://web.joongna.com/product/205393788
30,"https://img2.joongna.com/media/original/2025/03/06/1741213230176dK8_5VX5i.jpg,https://img2.joongna.com/media/original/2025/02/07/173892569139698f_GeLCv.jpg,https://img2.joongna.com/media/original/2025/03/06/1741213107775y8r_AsgqC.jpg,https://img2.joongna.com/media/original/2025/02/07/1738924983856aPS_AGl2I.jpg",텍사스바베큐그릴기계 우드펠렛 전기오븐48L,"
텍사스바베큐그릴기계 200만,  관세포함 350만원들었음

전기오븐48L  8만원  새것 15만원정도에  구매

기간은 1년에서2년정도 됨
새 물품은 구매영수증 필요하면 보여드릴 수 있음
 편하게 연락주세요.
거래희망지역
관평동
",중고,1,80000,2025-03-27 15:16:05,,available,,2,,https://web.joongna.com/product/200740308
31,"https://img2.joongna.com/cafe-article-data/live/2025/03/26/1100321448/1742996276870_001_zLNlg_main.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/26/1100321448/1742996276869_000_yA5vJ.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/26/1100321448/1742996276870_002_B7X3c.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/26/1100321448/1742996276870_003_T9QfB.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/26/1100321448/1742996276870_004_Ir23o.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/26/1100321448/1742996276870_005_Ikrgo.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/26/1100321448/1742996276870_006_0hMoU.jpg",대우 전기오븐 45L DEOA4500 미사용,"


대우 전기오븐 45L (DEO-A4500) 미사용 판매합니다.

구매하고서 한번도 사용하지 않아 단순개봉 수준이라 상태가 매우 좋습니다.
구성품은 모두 있고 매뉴얼 사진보시면 됩니다.

제품설명 (쿠팡)
https://link.coupang.com/a/ck71HK

무게가 좀 있는데다 가전이라서 되도록 직거래 원합니다.
문자(안심) 채팅 주세요.

*직거래 시흥 목감 부근
*택배 추가 협의


",중고,1,89000,2025-03-29 09:30:20,,available,,2,,https://web.joongna.com/product/205279404
